Params,Total Accuracy,Accuracy per label,Max val list,Max str list,Label str,Total_Accuracy,Accuracy_per_label,Max_val_list,Max_str_list,Label_str,Matrice
"['savgol(5, 2)', 'ORPL(150)', 'PCA(8, normalize_PCs=True)', 'KNN(5)', 'Not Normalized', 'High Wavenumbers']",,,,,,0.20538542766631468,"[0.0, 0.0, 21.0, 26.0, 100.0, 66.0, 37.0, 4.0]","[48.0, 49.0, 37.0, 26.0, 0.0, 24.0, 25.0, 41.0]","['putamen', 'STN', 'putamen', 'SN', 'GPe', 'thalamus', 'thalamus', 'caudate']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  0   0   0  61  75   0 125   2]
 [  4   0   3 142  48  11  50  30]
 [ 12   0  94   7  99  69 163   0]
 [  0   2  87  89   5  43  88  25]
 [  0   0   0   0  86   0   0   0]
 [  0   0   4   0   0  64   6  23]
 [  0   0   4  12   5  26  45  31]
 [  0   1  41  55   9 105  32  11]]"
"['savgol(5, 2)', 'ORPL(150)', 'PCA(8, normalize_PCs=True)', 'KNN(10)', 'Not Normalized', 'FingerPrint']",,,,,,0.2713833157338965,"[0.0, 18.0, 53.0, 21.0, 100.0, 2.0, 46.0, 4.0]","[46.0, 44.0, 25.0, 43.0, 0.0, 44.0, 46.0, 50.0]","['STN', 'STN', 'putamen', 'SN', 'GPe', 'STN', 'STN', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  0  17  26 122  71   0  27   0]
 [  4  53   9 128  76   0   9   9]
 [  8  38 237  27  18   0 112   4]
 [  2  78 147  71  23   0   4  14]
 [  0   0   0   0  86   0   0   0]
 [  0  30  15  43   0   2   0   7]
 [  0  10   0  57   0   0  56   0]
 [  0  46 128  38  11   1  21   9]]"
"['savgol(5, 2)', 'ORPL(150)', 'PCA(8, normalize_PCs=True)', 'KNN(10)', 'Not Normalized', 'No Raman Region']",,,,,,0.17212249208025343,"[1.0, 7.0, 45.0, 4.0, 0.0, 1.0, 70.0, 2.0]","[51.0, 34.0, 41.0, 53.0, 76.0, 49.0, 11.0, 62.0]","['STN', 'SN', 'putamen', 'SN', 'SN', 'SN', 'STN', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  2  10  32 133   0   2  81   3]
 [  4  20  97  67   6   3  85   6]
 [ 17   7 199  33   0   0 181   7]
 [  5  23 180  13   1   2 114   1]
 [  3   1  65   4   0   0  10   3]
 [  1   6  48  26   1   1  12   2]
 [  2  10  10  14   0   1  86   0]
 [  0  10 158  21   4   0  56   5]]"
"['savgol(5, 2)', 'ORPL(150)', 'PCA(8, normalize_PCs=True)', 'KNN(10)', 'Not Normalized', 'High Wavenumbers']",,,,,,0.21594508975712778,"[0.0, 0.0, 17.0, 29.0, 100.0, 88.0, 33.0, 9.0]","[42.0, 51.0, 35.0, 27.0, 0.0, 8.0, 25.0, 41.0]","['putamen', 'STN', 'putamen', 'caudate', 'GPe', 'thalamus', 'caudate', 'caudate']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  0   0   0  76  76   0 110   1]
 [  1   0   2 148  51   7  46  33]
 [ 28   0  76   7  86  90 157   0]
 [  0   2  36  99   4  90  78  30]
 [  0   0   0   0  86   0   0   0]
 [  0   0   1   1   0  85   2   8]
 [  0   0   0  16   5  31  40  31]
 [  0   0  28  60  10 104  29  23]]"
"['savgol(5, 2)', 'ORPL(150)', 'PCA(8, normalize_PCs=True)', 'KNN(30)', 'Not Normalized', 'FingerPrint']",,,,,,0.2550158394931362,"[0.0, 6.0, 54.0, 23.0, 100.0, 2.0, 42.0, 3.0]","[51.0, 59.0, 22.0, 44.0, 0.0, 75.0, 57.0, 51.0]","['STN', 'STN', 'putamen', 'SN', 'GPe', 'STN', 'STN', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  0  23  26 133  60   0  20   1]
 [ 10  17  11 170  70   0   6   4]
 [ 16  21 240  48  17   0  99   3]
 [  0  70 150  79  24   0   2  14]
 [  0   0   0   0  86   0   0   0]
 [  0   1  16  73   0   2   0   5]
 [  0   0   1  70   0   0  52   0]
 [  0   0 130  84  14   1  18   7]]"
"['savgol(5, 2)', 'ORPL(150)', 'PCA(8, normalize_PCs=True)', 'KNN(30)', 'Not Normalized', 'No Raman Region']",,,,,,0.17845828933474128,"[2.0, 6.0, 46.0, 6.0, 0.0, 2.0, 71.0, 0.0]","[56.0, 34.0, 40.0, 53.0, 84.0, 48.0, 19.0, 64.0]","['STN', 'SN', 'putamen', 'SN', 'SN', 'SN', 'STN', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  4   6  38 147   0   1  67   0]
 [ 13  18  98  90   2   2  62   3]
 [  9   6 205  46   0   0 176   2]
 [  8  25 181  22   0   3 100   0]
 [  2   0  72   4   0   0   6   2]
 [  2   2  47  32   1   2  11   0]
 [  0  10   3  23   0   0  87   0]
 [  0  11 162  26   1   0  54   0]]"
"['savgol(5, 2)', 'ORPL(150)', 'PCA(8, normalize_PCs=True)', 'KNN(30)', 'Not Normalized', 'High Wavenumbers']",,,,,,0.18321013727560717,"[0.0, 0.0, 14.0, 29.0, 58.0, 98.0, 32.0, 1.0]","[43.0, 51.0, 34.0, 35.0, 42.0, 2.0, 25.0, 48.0]","['STN', 'STN', 'putamen', 'caudate', 'GPe', 'thalamus', 'caudate', 'caudate']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  0   0   0 114  76   0  73   0]
 [  3   1   2 147  51  25  32  27]
 [ 84   0  60  18  34  98 150   0]
 [  5   3  20  99   4 119  66  23]
 [ 36   0   0   0  50   0   0   0]
 [  0   0   0   0   0  95   0   2]
 [  1   0   0  17   4  31  39  31]
 [  0   1  28  65  10 122  25   3]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(1, normalize_PCs=True)', 'KNN(5)', 'Not Normalized', 'FingerPrint']",,,,,,0.17687434002111932,"[0.0, 0.0, 62.0, 0.0, 0.0, 0.0, 50.0, 0.0]","[84.0, 50.0, 38.0, 67.0, 71.0, 75.0, 29.0, 81.0]","['putamen', 'SN', 'putamen', 'SN', 'putamen', 'SN', 'STN', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  0   0  42   0   0   0 221   0]
 [  0   0 144   0   0   0 144   0]
 [  0   0 274   0   0   0 170   0]
 [  0   0 228   0   0   0 111   0]
 [  0   0  25   0   0   0  61   0]
 [  0   0  73   0   0   0  24   0]
 [  0   0  26  36   0   0  61   0]
 [  0   0 207   0   0   0  47   0]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(1, normalize_PCs=True)', 'KNN(5)', 'Not Normalized', 'No Raman Region']",,,,,,0.14308342133051744,"[0.0, 0.0, 3.0, 76.0, 0.0, 0.0, 0.0, 0.0]","[95.0, 95.0, 95.0, 19.0, 98.0, 98.0, 80.0, 99.0]","['STN', 'STN', 'STN', 'GPe', 'STN', 'STN', 'STN', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  0   0  12 251   0   0   0   0]
 [  0   0  14 274   0   0   0   0]
 [ 12   0  12 420   0   0   0   0]
 [ 64   0  16 259   0   0   0   0]
 [  0   0   2  84   0   0   0   0]
 [  0   0   2  95   0   0   0   0]
 [  0   0  24  99   0   0   0   0]
 [  0   0   3 251   0   0   0   0]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(1, normalize_PCs=True)', 'KNN(5)', 'Not Normalized', 'High Wavenumbers']",,,,,,0.1304118268215417,"[0.0, 0.0, 32.0, 24.0, 0.0, 0.0, 18.0, 0.0]","[78.0, 64.0, 50.0, 51.0, 100.0, 63.0, 32.0, 83.0]","['putamen', 'SN', 'putamen', 'SN', 'putamen', 'SN', 'SN', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  1   0  57   0   0   0 205   0]
 [  0   0 184   0   0   0 104   0]
 [  0   0 143  80   0   0 221   0]
 [  0   0 173  81   0   0  85   0]
 [  0   0   0   0   0   0  86   0]
 [  0   0  61  36   0   0   0   0]
 [  0   0  39  26  36   0  22   0]
 [  1   0 210   0   0   0  43   0]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(1, normalize_PCs=True)', 'KNN(10)', 'Not Normalized', 'FingerPrint']",,,,,,0.17687434002111932,"[0.0, 0.0, 62.0, 0.0, 0.0, 0.0, 50.0, 0.0]","[84.0, 50.0, 38.0, 67.0, 71.0, 75.0, 29.0, 81.0]","['putamen', 'SN', 'putamen', 'SN', 'putamen', 'SN', 'STN', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  0   0  42   0   0   0 221   0]
 [  0   0 144   0   0   0 144   0]
 [  0   0 274   0   0   0 170   0]
 [  0   0 228   0   0   0 111   0]
 [  0   0  25   0   0   0  61   0]
 [  0   0  73   0   0   0  24   0]
 [  0   0  26  36   0   0  61   0]
 [  0   0 207   0   0   0  47   0]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(1, normalize_PCs=True)', 'KNN(10)', 'Not Normalized', 'No Raman Region']",,,,,,0.13938753959873285,"[2.0, 0.0, 0.0, 76.0, 0.0, 0.0, 0.0, 0.0]","[95.0, 95.0, 95.0, 19.0, 98.0, 98.0, 80.0, 99.0]","['STN', 'STN', 'STN', 'caudate', 'STN', 'STN', 'STN', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  5   0   7 251   0   0   0   0]
 [ 14   0   0 274   0   0   0   0]
 [ 24   0   0 420   0   0   0   0]
 [ 16   0   0 259   0  64   0   0]
 [  2   0   0  84   0   0   0   0]
 [  2   0   0  95   0   0   0   0]
 [ 24   0   0  99   0   0   0   0]
 [  3   0   0 251   0   0   0   0]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(1, normalize_PCs=True)', 'KNN(10)', 'Not Normalized', 'High Wavenumbers']",,,,,,0.11721224920802534,"[0.0, 0.0, 0.0, 59.0, 0.0, 0.0, 18.0, 0.0]","[78.0, 78.0, 52.0, 41.0, 100.0, 100.0, 53.0, 83.0]","['putamen', 'putamen', 'putamen', 'putamen', 'putamen', 'STN', 'STN', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  0   1   0  56   0   0 206   0]
 [  0   0   0  63   0   0 225   0]
 [  0   0   0 215   0   0 229   0]
 [  0   0   0 200   0   0 139   0]
 [  0   0   0   0   0   0  86   0]
 [  0   0   0  97   0   0   0   0]
 [  0   0   0  65  36   0  22   0]
 [  1   0   0 210   0   0  43   0]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(1, normalize_PCs=True)', 'KNN(30)', 'Not Normalized', 'FingerPrint']",,,,,,0.17687434002111932,"[0.0, 0.0, 62.0, 0.0, 0.0, 0.0, 50.0, 0.0]","[84.0, 50.0, 38.0, 67.0, 71.0, 75.0, 29.0, 81.0]","['putamen', 'SN', 'putamen', 'SN', 'putamen', 'SN', 'STN', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  0   0  42   0   0   0 221   0]
 [  0   0 144   0   0   0 144   0]
 [  0   0 274   0   0   0 170   0]
 [  0   0 228   0   0   0 111   0]
 [  0   0  25   0   0   0  61   0]
 [  0   0  73   0   0   0  24   0]
 [  0   0  26  36   0   0  61   0]
 [  0   0 207   0   0   0  47   0]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(1, normalize_PCs=True)', 'KNN(30)', 'Not Normalized', 'No Raman Region']",,,,,,0.13938753959873285,"[2.0, 0.0, 0.0, 76.0, 0.0, 0.0, 0.0, 0.0]","[95.0, 95.0, 97.0, 19.0, 98.0, 98.0, 80.0, 99.0]","['STN', 'STN', 'STN', 'caudate', 'STN', 'STN', 'STN', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  5   0   7 251   0   0   0   0]
 [ 14   0   0 274   0   0   0   0]
 [ 12   0   0 432   0   0   0   0]
 [  7   0   9 259   0  64   0   0]
 [  2   0   0  84   0   0   0   0]
 [  2   0   0  95   0   0   0   0]
 [ 24   0   0  99   0   0   0   0]
 [  3   0   0 251   0   0   0   0]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(1, normalize_PCs=True)', 'KNN(30)', 'Not Normalized', 'High Wavenumbers']",,,,,,0.03273495248152059,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 50.0, 0.0]","[100.0, 100.0, 100.0, 100.0, 100.0, 100.0, 29.0, 100.0]","['putamen', 'putamen', 'putamen', 'putamen', 'putamen', 'putamen', 'WM', 'putamen']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  1   0   0   0   0   0 262   0]
 [  0   0   0   0   0   0 288   0]
 [  0   0   0   0   0   0 444   0]
 [  0   0   0   0   0   0 339   0]
 [  0   0   0   0   0   0  86   0]
 [  0   0   0   0   0   0  97   0]
 [  0   0   0  26  36   0  61   0]
 [  0   0   0   1   0   0 253   0]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(3, normalize_PCs=True)', 'KNN(5)', 'Not Normalized', 'FingerPrint']",,,,,,0.21594508975712778,"[0.0, 0.0, 50.0, 19.0, 100.0, 2.0, 21.0, 2.0]","[46.0, 44.0, 35.0, 45.0, 0.0, 59.0, 62.0, 61.0]","['WM', 'WM', 'putamen', 'SN', 'GPe', 'SN', 'STN', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  0   0  25  25 121   0  92   0]
 [  0   1  12  80 126   0  11  58]
 [  0   1 224  18  32   3 157   9]
 [  0   0 154  64  38   1  72  10]
 [  0   0   0   0  86   0   0   0]
 [  0   0  57  29   0   2   5   4]
 [  0   0   5  76   0  15  26   1]
 [  0   2 155  35  18  13  25   6]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(3, normalize_PCs=True)', 'KNN(5)', 'Not Normalized', 'No Raman Region']",,,,,,0.22175290390707497,"[1.0, 24.0, 59.0, 14.0, 3.0, 0.0, 30.0, 0.0]","[54.0, 32.0, 19.0, 34.0, 80.0, 49.0, 58.0, 44.0]","['STN', 'STN', 'STN', 'SN', 'SN', 'STN', 'STN', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  3  26  85 143   0   0   6   0]
 [  6  69  61  92   2   0  58   0]
 [ 22  34 262  85  10   0  31   0]
 [ 12  83 115  46  14   0  69   0]
 [  2   3  69   9   3   0   0   0]
 [  9  10  24  48   5   0   1   0]
 [  0  13   0  71   2   0  37   0]
 [  9  70 111  50   5   0   9   0]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(3, normalize_PCs=True)', 'KNN(5)', 'Not Normalized', 'High Wavenumbers']",,,,,,0.1341077085533263,"[0.0, 0.0, 22.0, 12.0, 90.0, 0.0, 30.0, 0.0]","[69.0, 64.0, 64.0, 45.0, 10.0, 49.0, 20.0, 58.0]","['putamen', 'putamen', 'putamen', 'putamen', 'putamen', 'putamen', 'SN', 'putamen']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  0   0  30   5  47   0 181   0]
 [  0   0  77   4  22   0 185   0]
 [  0   5  99   1  12  41 286   0]
 [  2   1  93  41  37  12 153   0]
 [  0   0   0   0  77   0   9   0]
 [  1   0  25  23   0   0  48   0]
 [  0   0  25  23  15   0  37  23]
 [  1   0  86   9   9   2 147   0]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(3, normalize_PCs=True)', 'KNN(10)', 'Not Normalized', 'FingerPrint']",,,,,,0.2307286166842661,"[0.0, 0.0, 51.0, 19.0, 100.0, 4.0, 44.0, 0.0]","[49.0, 44.0, 35.0, 45.0, 0.0, 61.0, 37.0, 63.0]","['WM', 'WM', 'putamen', 'SN', 'GPe', 'SN', 'STN', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  0   0  25  16 129   0  93   0]
 [  0   1  12 103 126   0  11  35]
 [  0   1 225  23  31   4 157   3]
 [  0   0 154  66  40   4  70   5]
 [  0   0   0   0  86   0   0   0]
 [  0   0  59  29   0   4   4   1]
 [  0   0   6  46   0  17  54   0]
 [  0   0 159  38  19   9  28   1]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(3, normalize_PCs=True)', 'KNN(10)', 'Not Normalized', 'No Raman Region']",,,,,,0.21066525871172123,"[2.0, 27.0, 59.0, 7.0, 1.0, 0.0, 25.0, 0.0]","[53.0, 37.0, 16.0, 33.0, 80.0, 41.0, 61.0, 44.0]","['STN', 'STN', 'STN', 'GPi', 'SN', 'STN', 'STN', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  6  31  81 140   1   0   4   0]
 [ 10  78  53 107   2   0  38   0]
 [ 25  52 260  72   9   0  26   0]
 [  6 112 113  23  13   0  72   0]
 [  1  12  69   3   1   0   0   0]
 [  8  19  24  40   5   0   1   0]
 [  1  14   0  75   2   0  31   0]
 [  7  86 111  32   4   0  14   0]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(3, normalize_PCs=True)', 'KNN(10)', 'Not Normalized', 'High Wavenumbers']",,,,,,0.1351636747624076,"[0.0, 0.0, 18.0, 16.0, 90.0, 0.0, 34.0, 1.0]","[71.0, 61.0, 73.0, 54.0, 10.0, 60.0, 34.0, 41.0]","['putamen', 'putamen', 'putamen', 'putamen', 'putamen', 'STN', 'STN', 'STN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  0   0   9  17  50   0 187   0]
 [  0   0  22  65  26   0 175   0]
 [  0   1  82  23  15   0 323   0]
 [  0   0  57  53  43   0 183   3]
 [  0   0   0   0  77   0   9   0]
 [  0   0   3  58   0   0  36   0]
 [  0   0   2  42  14   0  42  23]
 [  0   0  40 105  10   0  97   2]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(3, normalize_PCs=True)', 'KNN(30)', 'Not Normalized', 'FingerPrint']",,,,,,0.23231256599788808,"[0.0, 0.0, 52.0, 19.0, 100.0, 3.0, 45.0, 0.0]","[49.0, 44.0, 34.0, 46.0, 0.0, 62.0, 38.0, 63.0]","['WM', 'WM', 'putamen', 'SN', 'GPe', 'SN', 'STN', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  0   0  26  10 130   0  97   0]
 [  0   1  12 110 128   0  10  27]
 [  1   0 229  22  36   3 152   1]
 [  0   0 155  66  39   5  70   4]
 [  0   0   0   0  86   0   0   0]
 [  0   0  60  30   0   3   3   1]
 [  0   0   7  47   0  14  55   0]
 [  0   1 160  40  19   8  26   0]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(3, normalize_PCs=True)', 'KNN(30)', 'Not Normalized', 'No Raman Region']",,,,,,0.2286166842661035,"[2.0, 25.0, 60.0, 12.0, 0.0, 0.0, 41.0, 0.0]","[32.0, 35.0, 15.0, 35.0, 79.0, 31.0, 47.0, 46.0]","['putamen', 'STN', 'STN', 'SN', 'SN', 'SN', 'STN', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  5  31  81  63   0   0  83   0]
 [ 10  71  51 102   0   0  54   0]
 [ 12  52 266  66   0   0  48   0]
 [  4  99 118  41   1   0  76   0]
 [  2  12  68   4   0   0   0   0]
 [  4  19  30  25   0   0  19   0]
 [  1  13   1  58   0   0  50   0]
 [  4  78 117  40   0   0  15   0]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(3, normalize_PCs=True)', 'KNN(30)', 'Not Normalized', 'High Wavenumbers']",,,,,,0.15997888067581836,"[0.0, 0.0, 21.0, 29.0, 90.0, 0.0, 28.0, 0.0]","[67.0, 49.0, 63.0, 37.0, 10.0, 71.0, 41.0, 48.0]","['putamen', 'putamen', 'putamen', 'putamen', 'putamen', 'putamen', 'STN', 'putamen']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  0   0   7  31  50   0 175   0]
 [  0   0  20 101  26   0 141   0]
 [  0   0  94  23  14  31 281   1]
 [  0   0  63  97  44   1 127   7]
 [  0   0   0   0  77   0   9   0]
 [  0   0   2  26   0   0  69   0]
 [  0   0   1  50  16   0  35  21]
 [  0   0  42  79  10   0 123   0]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(8, normalize_PCs=True)', 'KNN(5)', 'Not Normalized', 'FingerPrint']",,,,,,0.25343189017951423,"[0.0, 5.0, 52.0, 24.0, 100.0, 25.0, 26.0, 6.0]","[43.0, 41.0, 33.0, 42.0, 0.0, 35.0, 60.0, 51.0]","['WM', 'WM', 'putamen', 'SN', 'GPe', 'SN', 'STN', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  0   2  23  40 112   0  82   4]
 [  1  13   9  82 119   2  14  48]
 [  1   6 231  13  29   4 146  14]
 [  0   1 141  80  36   4  67  10]
 [  0   0   0   0  86   0   0   0]
 [  0   3  34  20   0  24   8   8]
 [  0   0   2  74   0  12  32   3]
 [  0   8 130  28  15  29  30  14]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(8, normalize_PCs=True)', 'KNN(5)', 'Not Normalized', 'No Raman Region']",,,,,,0.21700105596620908,"[3.0, 27.0, 47.0, 11.0, 6.0, 1.0, 51.0, 5.0]","[56.0, 45.0, 30.0, 30.0, 60.0, 45.0, 46.0, 38.0]","['STN', 'STN', 'putamen', 'GPi', 'SN', 'STN', 'STN', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  8  16  58 146   0   0  35   0]
 [ 10  77  43 130   1   0  21   6]
 [ 27  15 209  57   3   0 131   2]
 [ 12 101  97  36   4   1  73  15]
 [  6  10  52   5   5   0   0   8]
 [ 14  18  12  44   0   1   5   3]
 [  3   0   0  56   0   1  63   0]
 [ 14  78  96  34   3   0  17  12]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(8, normalize_PCs=True)', 'KNN(5)', 'Not Normalized', 'High Wavenumbers']",,,,,,0.12249208025343189,"[0.0, 0.0, 19.0, 9.0, 90.0, 0.0, 33.0, 0.0]","[69.0, 49.0, 66.0, 53.0, 10.0, 85.0, 27.0, 65.0]","['putamen', 'putamen', 'putamen', 'putamen', 'putamen', 'putamen', 'SN', 'putamen']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  0   2  15  20  45   0 181   0]
 [ 18   0  28  72  26   4 140   0]
 [  1   6  86   8  11  37 294   1]
 [  3   1  73  29  35  18 179   1]
 [  0   0   0   0  77   0   9   0]
 [  3   0   7   5   0   0  82   0]
 [  0   0  33  12  15   0  40  23]
 [  2   0  51  21   9   5 166   0]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(8, normalize_PCs=True)', 'KNN(10)', 'Not Normalized', 'FingerPrint']",,,,,,0.26399155227032733,"[0.0, 3.0, 52.0, 23.0, 100.0, 29.0, 47.0, 4.0]","[44.0, 41.0, 34.0, 42.0, 0.0, 37.0, 39.0, 53.0]","['WM', 'WM', 'putamen', 'SN', 'GPe', 'SN', 'STN', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  0   2  23  36 116   0  82   4]
 [  0   8  10  89 118   2  12  49]
 [  1   5 231  12  28   7 151   9]
 [  0   1 141  79  38   4  67   9]
 [  0   0   0   0  86   0   0   0]
 [  0   0  36  21   0  28   5   7]
 [  0   0   3  48   0  10  58   4]
 [  1   3 134  34  17  28  27  10]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(8, normalize_PCs=True)', 'KNN(10)', 'Not Normalized', 'No Raman Region']",,,,,,0.20908130939809927,"[3.0, 22.0, 48.0, 10.0, 2.0, 3.0, 49.0, 4.0]","[57.0, 52.0, 29.0, 30.0, 65.0, 44.0, 46.0, 39.0]","['STN', 'STN', 'putamen', 'GPi', 'SN', 'STN', 'STN', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  9  16  56 151   0   0  31   0]
 [  8  63  43 149   1   0  18   6]
 [ 28  14 215  52   3   1 128   3]
 [ 15 102  96  34   5   6  65  16]
 [  6   8  56   9   2   0   0   5]
 [ 15  15  16  43   1   3   3   1]
 [  5   2   0  56   0   0  60   0]
 [ 10  76  99  40   0   0  19  10]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(8, normalize_PCs=True)', 'KNN(10)', 'Not Normalized', 'High Wavenumbers']",,,,,,0.146779303062302,"[0.0, 0.0, 20.0, 21.0, 90.0, 0.0, 33.0, 0.0]","[67.0, 46.0, 64.0, 48.0, 10.0, 75.0, 32.0, 40.0]","['putamen', 'STN', 'putamen', 'putamen', 'putamen', 'putamen', 'STN', 'putamen']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  0   1   9  26  51   0 176   0]
 [  0   1  18 132  27   3 106   1]
 [  0   2  87  31  14  27 283   0]
 [  0   0  60  72  38   6 162   1]
 [  0   0   0   0  77   0   9   0]
 [  0   0   2  22   0   0  73   0]
 [  0   0   2  39  15   1  41  25]
 [  0   0  40  96  10   6 102   0]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(8, normalize_PCs=True)', 'KNN(30)', 'Not Normalized', 'FingerPrint']",,,,,,0.2624076029567054,"[0.0, 4.0, 53.0, 22.0, 100.0, 21.0, 49.0, 4.0]","[48.0, 42.0, 33.0, 43.0, 0.0, 47.0, 37.0, 56.0]","['WM', 'WM', 'putamen', 'SN', 'GPe', 'SN', 'STN', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  0   2  25  28 125   0  80   3]
 [  0  11  11  96 120   3   9  38]
 [  2   3 234  15  30  11 146   3]
 [  0   1 145  76  41   5  68   3]
 [  0   0   0   0  86   0   0   0]
 [  0   0  46  24   0  20   1   6]
 [  0   0   5  46   0  11  60   1]
 [  0   4 141  38  18  19  24  10]]"
"['savgol(10, 2)', 'ORPL(30)', 'PCA(8, normalize_PCs=True)', 'KNN(30)', 'Not Normalized', 'No Raman Region']",,,,,,0.22439281942977823,"[2.0, 26.0, 51.0, 12.0, 2.0, 7.0, 50.0, 2.0]","[57.0, 49.0, 27.0, 30.0, 71.0, 42.0, 44.0, 40.0]","['STN', 'STN', 'putamen', 'GPi', 'SN', 'STN', 'STN', 'SN']","['GPe', 'GPi', 'SN', 'STN', 'WM', 'caudate', 'putamen', 'thalamus']","[[  6  17  58 151   1   0  30   0]
 [ 11  76  45 140   2   0  14   0]
 [ 13  11 225  68   2   1 122   2]
 [ 16 103  98  42   7  11  56   6]
 [  3   7  61  11   2   0   0   2]
 [  9  18  17  41   1   7   2   2]
 [  2   3   0  54   0   2  62   0]
 [  5  76 102  47   2   0  17   5]]"
